host_since,host_is_superhost,latitude,longitude,accommodates,bedrooms,beds,review_scores_rating
2019-07-02,f,4.071.680.996.167.050,-73.955.912.278.005,3,1,2,5.0
2022-05-03,f,4.069.580.113.907.670,-7.399.369.812.540.630,4,1,1,
2013-02-24,f,4.081.493.923.806.340,-7.395.278.238.355.630,2,1,2,5.0
2012-03-30,f,40.671.786.244.160.700,-7.395.028.746.419.110,2,1,1,
2021-01-28,f,40.796.071.441.117.600,-7.393.383.802.083.870,6,3,3,
2016-12-16,f,40.785.591,-73.949.585,2,1,1,
2022-01-25,f,4.067.077.435.524.330,-738.785.662.911.513,4,3,3,
2016-12-16,f,40.730.335,-74.005.066,2,1,1,
2012-02-19,f,40.660.647.465.645.700,-7.398.963.379.119.520,6,4,3,
2018-12-12,f,40.713.280.273.073.800,-739.905.385.239.709,6,3,3,
2015-03-30,f,40.763.971.963.482.900,-739.832.769.664.206,5,2,3,
2022-05-04,f,4.077.447.445.555.890,-7.395.768.366.427.400,2,1,1,
2017-11-15,f,4.088.915.981.353.340,-7.383.596.424.671.310,6,2,3,
2017-06-21,f,4.076.292.991.794.880,-7.386.934.106.125.060,1,1,1,5.0
2015-08-21,f,4.071.787.622.279.220,-7.400.653.130.108.210,8,4,6,5.0
2018-10-08,f,40.708.198.124.388.600,-7.400.485.072.029.290,4,2,2,
2015-04-22,f,4.069.096.316.039.610,-739.918.690.928.579,2,1,1,
2015-07-04,f,40.730.328.653.138.000,-7.398.469.106.792.830,2,2,1,5.0
2022-03-04,f,4.067.266.449.395.650,-7.391.480.840.521.300,6,2,3,
2016-09-09,f,40.673.811.308.544.000,-7.395.370.771.810.890,4,,2,5.0
2011-08-03,f,40.645.602.028.855.700,-7.396.017.584.349.040,1,,1,
2020-11-22,f,40.788.255.985.980.700,-7.385.225.230.049.860,3,1,1,5.0
2018-06-16,f,4.072.175.930.214.950,-7.398.591.637.593.830,1,,1,
2022-03-21,f,40.747.523.878.161.100,-7.388.489.974.864.700,2,1,1,5.0
2021-04-21,f,4.074.489.321.818.020,-738.897.117.310.548,6,1,2,5.0
2019-10-06,t,4.076.730.546.619.780,-7.392.421.073.624.500,2,1,2,5.0
2015-07-01,f,4.068.729,-7.399.861,3,1,1,
2012-07-08,f,4.074.476.550.998.530,-739.713.369.693.027,6,3,4,
2013-10-31,t,40.814.441.352.736.700,-7.394.295.182.379.650,5,2,3,
2015-02-03,f,40.714.581.492.904.000,-7.395.283.520.532.760,1,1,1,
2022-04-28,f,4.068.488,-7.392.095,2,1,1,5.0
2014-05-27,f,4.073.637.937.482.480,-740.006.411.332.021,4,2,3,
2020-03-02,t,4.069.202.922.117.270,-7.391.310.225.983.550,2,1,1,
2014-05-22,f,40.713.502.155.508.800,-7.394.761.681.142.360,6,4,6,
2018-04-04,f,4.075.156.251.704.750,-7.394.118.403.286.870,1,1,1,5.0
2018-04-27,f,40.767.298.999.523.600,-7.398.718.739.162.840,2,1,1,3.0
2018-08-01,f,4.070.447.579.693.000,-7.392.507.072.733.470,2,1,1,
2018-03-13,f,40.754.711,-73.918.266,1,1,1,
2022-05-04,f,4.070.954.961.732.050,-7.376.267.006.576.470,4,2,2,4.33
2016-12-16,f,40.777.596,-73.988.464,2,1,1,
2020-02-03,f,4.070.140.018.057.450,-7.379.317.654.924.690,2,1,2,
2020-02-03,f,40.745.144,-7.389.637,2,1,2,4.67
2016-11-27,f,40.585.343.251.478.500,-7.395.164.034.632.240,8,3,4,4.67
2013-05-07,f,4.073.574.753.018.510,-7.395.853.745.675.200,3,1,1,5.0
2021-10-11,f,4.068.632.046.797.820,-7.390.980.291.457.470,2,1,1,5.0
2014-11-15,f,4.078.349,-739.467,4,2,3,
2013-01-04,f,40.743.134,-73.998.482,2,1,1,5.0
2017-04-04,f,4.078.499.142.661.960,-7.385.373.728.973.370,2,1,1,
2016-11-27,f,4.058.689.803.922.920,-7.395.139.117.003.290,2,1,1,
2013-06-03,f,4.068.984.289.525.030,-7.399.422.891.718.300,1,1,1,4.75
2016-11-27,f,405.866,-7.395.325,2,1,1,
2019-10-06,t,407.670.937.180.781,-739.199.780.837.087,2,1,1,5.0
2021-06-29,f,40.772.066.135.472.400,-7.391.819.128.121.320,3,1,1,
2017-10-05,f,40.765.963.844.126.500,-7.392.490.029.298.560,4,1,2,5.0
2017-03-20,f,4.079.543.447.045.300,-739.726.731.689.891,6,2,3,
2020-03-14,f,4.073.786,-7.403.339,2,1,1,5.0
2021-11-27,f,40.693.385.082.645.000,-739.393.285.103.573,2,1,2,4.0
2012-05-15,f,4.068.252,-7.394.216,4,2,2,
2015-05-27,t,4.062.966.746.245.810,-7.408.457.314.906.240,2,1,1,5.0
2017-03-05,f,40.739.004.398.927.900,-7.385.851.857.399.850,2,1,1,
2015-01-30,f,4.071.182,-7.394.191,2,1,1,5.0
2014-03-02,f,4.067.771.344.899.250,-738.377.041.394.156,4,1,2,
2017-10-27,f,40.685.348.968.415.400,-7.392.022.258.439.940,2,1,1,3.67
2021-04-16,f,4.068.644.785.225.750,-7.392.173.769.748.160,2,1,1,4.0
2021-04-16,f,4.068.448,-7.391.988,2,1,1,4.0
2020-06-28,f,4.066.245.673.481.040,-7.394.275.588.549.880,2,1,1,
2019-08-17,f,407.551.587.421.153,-739.938.316.099.277,2,1,1,5.0
2016-09-17,f,407.054.781.150.332,-7.393.984.635.476.730,1,1,3,5.0
2012-11-25,f,40.675.432.327.521.800,-7.390.551.357.476.270,2,1,1,
2016-09-29,f,4.084.208,-738.911,6,2,3,
2018-10-10,f,4.082.186.574.849.210,-7.394.548.216.604.290,2,1,1,5.0
2015-03-02,f,4.076.276.835.250.700,-7.397.539.032.352.500,6,2,3,5.0
2022-05-06,f,4.058.905.962.146.500,-7.392.816.642.012.360,1,1,2,
2021-02-23,f,4.077.889,-7.397.654,2,1,1,
2017-07-17,t,4.069.041.337.202.490,-7.386.875.957.579.010,2,,1,4.5
2021-01-18,f,407.957.655.718.516,-7.396.328.360.018.340,2,1,1,
2019-06-15,f,40.763.558.129.249.000,-7.398.735.559.409.470,2,1,1,
2011-05-09,f,4.068.100.841.308.440,-7.400.057.382.688.970,4,2,2,
2014-03-25,f,40.705.246,-74.010.162,2,1,1,5.0
2019-07-24,f,4.068.430.820.208.350,-7.393.166.670.893.420,1,1,1,
2018-02-21,f,4.069.688.969.906.330,-7.390.828.265.167.610,2,1,1,5.0
2015-10-20,t,4.079.348.650.288.050,-7.393.377.630.893.960,2,1,1,
2020-03-19,f,4.074.584.114.024.830,-7.382.637.372.210.390,7,2,4,
2021-07-12,f,4.078.097.559.646.770,-7.391.800.040.451.980,2,1,1,
2019-10-27,t,4.073.620.505.393.650,-7.395.779.332.586.050,2,1,1,4.67
2018-08-01,f,40.703.293.686.421.600,-7.389.343.988.201.350,4,1,3,
2011-10-02,f,408.183.037.827.768,-7.393.809.047.683.000,2,1,1,5.0
2016-02-08,f,4.068.325.824.445.010,-7.392.222.740.480.430,4,2,2,5.0
2015-08-05,f,4.068.481.220.420.960,-7.391.310.116.339.960,2,1,1,
2022-03-29,f,4.075.398.679.763.490,-7.399.388.660.116.190,2,1,1,
2013-06-07,f,4.077.225.971.834.630,-7.392.851.876.264.330,2,1,1,4.0
2021-06-15,f,4.074.343.849.547.760,-7.398.340.133.765.510,5,2,2,
2022-03-06,t,4.074.458.638.270.570,-739.836.402.660.715,5,2,2,
2022-04-26,f,4.067.328,-7.392.154,3,1,2,
2022-05-06,f,4.065.717.286.316.450,-7.391.092.996.874.340,2,1,1,
2022-03-29,f,40.754.061.805.228.200,-7.399.602.840.013.450,2,1,1,
2022-05-06,f,4.065.574.190.867.450,-7.390.911.147.146.770,2,1,1,
2022-04-26,f,4.067.172.548.696.420,-7.392.356.970.471.570,2,1,1,2.5
2022-05-06,f,4.065.577,-7.391.117,2,1,1,
2022-04-26,f,4.067.310.395.341.440,-7.392.358.370.788.820,2,1,1,5.0
2022-03-20,f,4.068.631.641.381.420,-73.923.023.197.865,2,1,1,5.0
2011-03-03,t,40.688.985.311.211.400,-739.596.000.946.575,2,1,1,
2011-06-01,f,4.067.874.830.491.650,-7.395.107.766.529.060,5,3,3,
2018-03-29,f,40.698.378.968.048.100,-7.389.336.786.697.410,5,3,3,
2012-11-04,t,4.067.584.219.912.440,-7.397.957.560.606.230,2,1,2,
2012-05-08,t,40.684.447.972.559.100,-7.393.161.762.535.690,12,5,6,
2012-08-19,f,40.717.037,-74.004.768,4,1,2,
2015-07-26,f,4.078.172.343.559.110,-739.181.278.936.432,2,1,1,5.0
2012-01-26,f,4.071.558.262.232.360,-7.394.609.400.231.600,2,1,1,
2017-08-22,f,407.090.853.091.933,-7.393.757.237.029.100,8,2,4,5.0
2015-12-27,f,40.689.721.198.744.900,-7.394.610.766.803.210,4,,1,5.0
2017-11-17,f,409.166,-7.382.581,2,1,1,5.0
2016-01-25,f,4.071.026.370.305.330,-739.917.396.446.035,4,1,2,5.0
2022-04-26,f,40.812.206,-7.382.663,6,2,3,
2022-05-07,f,4.076.782,-740.242,5,2,3,5.0
2018-08-16,f,4.066.073.770.141.970,-7.393.096.290.561.390,8,2,4,5.0
2022-04-24,f,4.082.585.017.623.030,-7.392.123.844.707.890,2,1,1,
2018-08-01,f,40.706.551,-74.010.139,1,1,1,
2012-07-08,f,40.771.507.622.744.300,-739.564.106.418.724,2,,1,
2012-07-08,f,4.077.147,-7.395.464,3,1,1,
2017-07-17,t,4.068.713.295.424.470,-7.386.362.278.455.960,6,3,3,5.0
2018-02-22,f,4.076.169.404.076.530,-7.398.542.405.179.150,16,4,12,
2018-02-22,f,4.076.091.264.090.350,-7.398.525.711.164.160,16,4,12,
2018-02-22,f,4.075.972.894.381.020,-739.871.123.544.638,16,4,12,
2018-02-22,f,4.075.961.362.300.610,-7.398.745.200.243.130,16,4,8,
2018-02-22,f,40.760.840.920.466.800,-7.398.529.617.144.730,16,4,8,
2018-02-22,f,4.076.136.291.212.270,-739.858.188.850.487,16,4,8,
2018-02-22,f,4.075.946,-7.398.724,12,3,9,
2018-02-22,f,40.760.781.822.990.400,-7.398.544.704.321.690,12,3,9,
2018-02-22,f,4.075.958.207.038.540,-7.398.674.400.036.420,12,3,9,
2018-02-22,f,40.759.373.251.782.000,-7.398.536.532.936.060,12,3,6,
2018-02-22,f,4.075.936.248.673.330,-739.852.101.942.045,12,3,6,
2018-02-22,f,40.761.549.904.754.500,-7.398.675.705.440.640,12,3,6,
2018-02-22,f,4.076.151.792.513.590,-7.398.732.636.748.110,8,2,6,
2018-02-22,f,4.076.002.065.637.890,-7.398.744.407.867.780,8,2,6,
2018-02-22,f,4.076.015,-7.398.741,8,2,6,
2018-02-22,f,4.076.141.136.044.370,-7.398.697.952.778.240,8,2,4,
2018-02-22,f,4.076.135.865.498.530,-7.398.517.608.068.090,8,2,4,
2018-02-22,f,40.759.865.154.591.300,-7.398.744.387.466.880,8,2,4,
2018-02-22,f,4.076.125.306.219.800,-7.398.528.245.223.970,4,1,3,
2018-02-22,f,4.076.011.329.469.740,-7.398.728.792.053.080,4,1,3,
2018-02-22,f,40.759.468.438.378.300,-7.398.690.348.531.420,4,1,3,
2018-02-22,f,4.076.121,-7.398.526,2,1,1,
2018-02-22,f,4.076.106.553.141.160,-7.398.716.912.825.070,2,1,1,1.0
2018-02-22,f,40.761.027.345.386.200,-739.852.991.055.344,2,1,1,
2018-02-22,f,4.076.138,-7.398.532,2,1,1,
2018-02-22,f,4.076.165.876.301.820,-739.867.762.185.584,2,1,1,
2018-02-22,f,4.076.120.654.663.120,-7.398.718.912.990.660,2,1,1,
2018-02-22,f,4.075.937.401.989.070,-7.398.729.704.962.990,4,1,2,
2018-02-22,f,4.076.147.809.907.990,-7.398.527.739.591.480,4,1,2,
2018-02-22,f,4.075.946.176.685.600,-7.398.656.829.842.090,4,1,2,
2016-01-18,f,4.071.229.373.677.950,-739.462.659.119.929,4,1,1,
2022-05-06,f,4.065.735,-7.391.102,2,1,1,
2022-05-06,f,4.065.569,-7.390.899,2,1,1,
2016-03-10,f,4.087.732,-7.387.337,2,1,1,
2022-04-26,f,40.671.387.115.566.100,-7.392.215.116.707.840,3,1,2,5.0
2019-10-06,f,4.076.662.692.759.810,-7.392.541.512.249.090,4,1,1,5.0
2021-04-29,f,407.557.194.299.143,-7.399.391.531.970.540,2,,1,
2019-08-15,f,4.072.951.796.051.780,-7.399.327.293.459.310,2,1,1,
2017-04-11,t,4.065.492.264.331.110,-7.395.103.965.271.310,4,1,1,4.5
2016-07-04,f,407.557.952.776.691,-7.397.990.995.241.780,1,1,1,5.0
2021-03-23,f,4.076.314.625.791.470,-7.398.831.938.460.640,4,1,2,
2010-08-18,f,4.076.116.536.628.610,-7.399.381.363.972.740,2,1,1,
2012-06-11,f,40.745.075,-74.030.937,3,1,3,5.0
2022-05-08,f,4.074.597.289.834.590,-7.398.521.448.785.910,5,2,2,
2022-05-06,f,4.065.688,-7.391.109,2,1,1,
2022-05-06,f,4.065.566.953.036.090,-7.391.081.128.079.840,2,1,1,
2014-09-10,f,4.062.557,-740.835,4,2,2,
2022-05-06,f,4.065.742,-7.390.899,2,1,1,1.0
2022-05-06,f,4.065.544,-7.391.048,2,1,1,
2021-11-19,f,4.074.501,-7.399.447,16,4,7,
2022-02-23,f,40.661.388.999.239.500,-7.372.976.055.174.950,4,1,1,5.0
2022-04-04,f,4.074.815.761.467.010,-7.388.495.350.483.920,2,1,2,4.0
2016-12-16,f,40.795.017,-73.967.712,4,2,2,
2016-12-16,f,40.730.171,-73.982.452,4,2,2,
2016-12-16,f,4.073.241,-7.398.748,4,2,2,
2016-12-16,f,40.777.596,-73.988.464,2,1,1,
2016-12-16,f,40.777.596,-73.988.464,2,1,1,
2016-12-16,f,40.777.596,-73.988.464,2,1,1,
2010-12-16,f,4.068.498.171.972.530,-7.393.767.216.823.870,3,1,1,
2014-08-29,f,4.067.858.726.939.400,-7.399.848.690.591.820,4,2,2,
2021-04-29,f,4.075.547,-7.399.419,2,1,1,
2014-04-25,f,40.659.997.784.795.700,-739.965.418.465.144,2,1,1,
2022-04-26,f,406.732.591.748.889,-7.392.289.991.333.680,2,1,1,
2022-04-26,f,4.067.345.901.842.370,-7.392.354.915.470.400,2,1,1,
2022-04-26,f,4.067.117.050.695.040,-739.221.494.928.631,2,1,1,4.0
2022-01-17,f,4.066.715.316.016.120,-7.388.696.334.761.160,2,1,3,
2022-05-09,f,4.087.535.279.712.240,-7.384.826.602.938.650,2,1,1,
2022-05-02,f,40.754,-7.392.507,2,1,1,
2022-03-23,f,4.068.542.058.270.910,-7.391.120.328.994.600,2,1,1,5.0
2021-06-06,t,4.088.764,-7.381.612,4,1,2,5.0
2016-09-17,f,40.705.206.096.041.600,-7.393.784.036.996.560,1,1,1,5.0
2022-05-02,f,4.075.177,-7.392.489,2,1,1,4.5
2022-05-09,f,40.699.476.199.370.200,-7.393.312.553.460.070,3,2,2,
2016-12-06,f,40.660.731.830.401.600,-7.389.050.285.076.910,2,1,1,1.0
2014-05-10,t,40.705.291.366.525.400,-7.392.215.246.709.930,1,1,1,
2022-03-04,f,40.611.294,-73.922.157,5,2,3,5.0
2019-04-06,f,4.059.532.224.320.940,-7.394.920.244.325.510,4,2,2,
2016-07-07,f,4.070.317.511.206.150,-7.394.184.056.856.020,2,1,1,
2022-05-09,f,40.683.503.365.940.100,-7.383.072.426.952.720,1,1,1,5.0
2018-02-22,f,40.763.303.354.637.400,-7.397.688.055.337.770,2,1,1,
2018-02-22,f,4.076.195,-7.397.755,2,1,1,
2018-02-22,f,4.076.327.795.393.320,-7.397.753.239.709.860,2,1,1,
2018-02-22,f,4.076.337.568.222.200,-7.397.699.973.978.380,4,2,2,
2018-02-22,f,4.076.359.077.674.140,-7.397.529.835.963.130,4,2,2,
2018-02-22,f,4.076.354.524.562.210,-7.397.530.831.310.220,4,2,2,
2018-02-22,f,4.076.181.138.241.950,-7.397.569.763.508.340,6,3,3,
2018-02-22,f,407.633.392.281.251,-7.397.549.000.840.900,6,3,3,
2018-02-22,f,4.076.136,-7.397.604,6,3,3,
2018-02-22,f,4.076.172.406.604.890,-7.397.744.000.751.080,8,4,4,
2018-02-22,f,4.076.338.746.881.140,-7.397.561.653.396.990,8,4,4,
2018-02-22,f,4.076.185.935.672.890,-7.397.752.310.535.850,8,4,4,
2016-01-22,f,4.072.797.758.164.550,-738.542.829.454.235,3,1,1,5.0
2021-06-29,f,4.077.256.099.663.390,-7.391.638.795.791.210,3,1,1,
2021-06-25,f,4.077.361.666.197.180,-7.391.614.821.461.730,2,1,1,
2015-11-17,f,4.070.932.071.723.110,-7.394.166.288.039.880,2,1,1,5.0
2013-01-13,f,4.077.138.099.758.290,-7.381.148.230.556.230,2,,1,
2019-01-21,f,406.902.561.468.289,-7.394.270.759.681.320,2,1,1,
2015-12-15,f,4.070.034.163.646.470,-7.382.888.566.462.430,1,1,1,
2022-05-19,f,4.062.638.047.571.580,-73.978.367.545.346,4,1,1,5.0
2022-05-09,f,4.057.858.994.357.900,-7.400.498.252.524.930,2,1,1,
2013-03-18,f,4.068.450.437.654.750,-7.395.770.579.651.390,4,2,2,
2021-01-25,t,4.076.168.202.261.860,-7.396.052.170.742.880,2,1,1,
2014-05-22,f,4.074.236.271.447.220,-7.399.437.798.975.790,4,2,3,
2020-05-22,f,40.683.827.917.080.500,-7.396.918.904.309.660,4,1,2,
2016-12-16,f,40.763.039,-73.986.961,2,1,1,
2016-04-21,f,4.067.373,-7.392.725,4,1,2,5.0
2016-11-30,t,40.779.318.721.959.800,-7.395.182.880.412.300,5,3,3,
2021-03-17,f,4.087.677.403.473.740,-7.388.564.562.721.420,2,1,1,5.0
2020-12-16,f,40.709.348.240.275.800,-739.527.772.213.948,3,2,2,
2014-05-27,t,4.067.624.855.045.070,-739.150.689.741.248,1,1,1,
2013-02-08,f,40.725.606.185.334.500,-7.398.989.854.125.210,2,1,1,
2018-08-15,f,4.067.773.973.511.060,-7.390.476.180.773.640,2,,2,5.0
2019-09-24,f,4.075.675.122.624.280,-7.392.231.099.398.390,3,1,1,
2014-03-13,f,40.688.356.756.546.200,-7.392.230.108.504.190,4,2,2,
2015-03-30,f,4.077.220.667.499.260,-739.933.232.307.935,3,1,2,
2021-06-15,f,40.708.305.173.119.500,-740.069.886.392.719,5,2,2,
2012-07-08,f,4.074.297,-7.397.359,5,2,2,
2021-10-23,f,4.064.737,-7.391.099,4,2,3,
2017-01-12,f,4.073.142.033.479.440,-740.058.659.157.624,2,1,1,
2022-05-10,f,4.052.498.168.229.010,-7.421.513.699.999.420,4,2,3,5.0
2014-06-03,f,4.067.977.672.090.470,-7.392.733.762.042.780,4,2,5,5.0
2021-03-28,t,4.069.359.759.490.860,-737.566.654.473.979,2,1,1,5.0
2021-03-18,f,40.654.411.139.742.100,-7.391.190.231.637.640,1,1,1,
2021-01-13,f,4.060.967,-739.536,4,,1,5.0
2022-03-10,f,4.073.551.782.495.010,-7.395.362.662.677.090,4,2,2,
2014-01-13,f,4.071.822,-7.396.116,2,,1,
2022-03-25,f,4.071.766.282.132.830,-739.913.506.146.592,3,1,1,4.0
2015-12-02,f,4.071.690.953.927.570,-739.427.503.497.269,3,1,1,5.0
2019-03-06,f,40.706.311.191.395.500,-7.395.286.765.238.960,2,1,1,4.75
2012-02-06,t,40.716.231.631.544.400,-739.456.765.653.005,2,2,2,
2020-03-04,f,40.720.226.723.950.900,-7.390.163.370.301.500,2,1,1,5.0
2015-12-19,t,4.075.141,-7.402.774,5,2,4,
2022-05-08,f,4.076.492.286.222.110,-7.398.727.372.468.480,2,1,1,5.0
2022-01-31,f,4.076.834.657.241.310,-7.392.408.583.853.910,2,1,1,5.0
2016-02-16,f,40.753.246.359.745.400,-7.400.188.041.904.010,3,1,1,5.0
2022-02-23,f,40.833.842.103.221.300,-7.390.965.298.590.140,4,1,3,
2021-06-15,f,4.070.843.184.053.060,-7.400.886.963.308.780,5,2,2,
2021-06-15,f,4.070.904,-7.400.683,5,2,2,
2021-06-15,f,40.710.247.614.180.000,-7.400.878.821.754.440,5,2,2,
2021-02-28,f,40.760.849.148.239.900,-7.396.907.344.717.690,5,3,3,
2016-03-03,f,4.074.424.268.665.960,-7.395.185.716.053.780,3,1,1,
2016-03-03,f,4.074.375.182.267.960,-7.395.186.018.023.670,3,1,1,1.0
2011-08-11,f,4.082.416.437.713.540,-7.395.120.775.227.720,4,1,1,
2014-02-23,f,4.076.274.986.167.880,-7.399.672.688.249.710,2,1,1,
2017-09-27,f,4.070.439,-7.391.386,2,1,1,5.0
2014-03-10,f,4.075.046.710.090.810,-7.391.076.320.962.450,3,1,2,
2021-06-15,f,40.708.627.480.240.100,-7.400.709.667.770.570,3,1,1,
2019-08-18,f,40.723.856.330.863.600,-7.395.164.563.066.510,2,1,1,5.0
2022-05-10,f,4.066.700.363.255.480,-7.389.104.526.033.730,1,1,1,5.0
2012-05-09,f,4.081.951,-7.397.915,2,1,1,5.0
2022-05-11,f,40.601.182.438.337.500,-7.375.529.590.362.860,4,2,2,4.75
2022-05-11,f,40.766.412.392.187.200,-739.537.979.412.693,4,1,1,
2022-05-11,f,40.889.042.676.894.900,-7.390.218.132.416.850,3,1,2,
2013-04-20,f,4.073.634.281.299.530,-7.400.266.897.097.870,2,,1,5.0
2021-06-15,f,4.070.863.413.533.810,-740.086.512.518.761,5,2,2,
2015-09-05,f,40.825.481.777.453.500,-7.394.407.906.975.750,1,1,1,
2022-05-11,f,4.075.069.553.396.010,-7.397.109.583.631.720,6,2,1,
2022-05-11,f,4.068.126.661.073.030,-7.393.332.321.499.250,4,2,3,5.0
2013-11-04,f,4.074.855.410.353.200,-7.400.361.753.653.170,2,1,1,
2022-05-11,f,4.078.781.268.532.080,-7.394.314.024.797.570,2,1,1,
2022-05-11,f,4.075.079,-7.396.963,6,2,2,
2016-06-30,f,4.071.377.813.704.890,-7.395.432.999.293.250,3,1,1,
2009-11-26,f,4.067.064.403.116.930,-7.397.649.729.309.220,2,1,1,
2015-12-29,f,4.070.534.947.734.390,-7.392.512.043.348.990,1,1,1,
2022-05-11,f,40.752.540.739.794.500,-7.397.118.564.266.400,3,1,1,
2022-05-11,f,4.075.248.237.893.050,-739.700.816.886.087,3,1,1,
2022-05-11,f,4.075.239.172.298.200,-7.397.001.419.745.580,4,1,1,
2022-05-11,f,4.075.042.849.920.670,-7.396.993.429.262.620,3,1,1,
2012-03-17,f,4.068.328.155.304.580,-7.392.312.233.865.290,4,1,2,5.0
2022-03-18,f,4.069.237.624.699.900,-7.391.463.533.264.770,2,1,1,
2022-05-11,f,4.076.828,-7.398.704,2,1,1,
2021-12-02,f,40.774.082.349.173.200,-7.395.083.812.756.470,2,1,1,5.0
2022-05-11,f,4.065.956,-7.389.786,2,1,1,
2021-08-15,f,4.074.534.875.650.190,-7.395.364.280.213.700,7,1,1,
2019-06-10,f,40.759.369,-7.392.382,1,1,1,5.0
2021-06-15,f,407.081.723.241.712,-7.400.725.917.855.290,5,2,2,
2021-06-15,f,40.710.250.852.694.100,-7.400.703.739.456.090,5,2,3,
2018-02-27,f,40.765.963.152.707.100,-7.398.946.625.677.380,2,1,1,4.0
2015-08-21,t,4.081.610.507.578.040,-7.391.044.667.894.640,1,1,1,
2022-03-06,t,4.070.823,-7.400.879,5,2,2,
2022-03-06,t,4.070.994.973.468.750,-7.400.686.090.426.890,5,2,2,
2014-11-05,f,4.068.603.428.154.810,-7.394.495.059.345.980,3,2,1,
2022-03-06,t,4.071.022,-7.400.741,5,2,2,
2022-03-06,t,4.070.952.887.432.600,-7.400.678.107.605.770,5,2,2,
2017-01-23,t,4.069.104.155.103.950,-7.393.281.089.643.300,2,1,1,5.0
2016-03-07,f,4.065.836.285.807.570,-7.392.351.992.332.960,4,1,2,5.0
2021-02-07,t,4.067.513.049.962.640,-7.391.709.346.675.810,4,2,3,
2020-07-06,f,4.076.062.552.596.610,-7.396.069.610.292.380,4,1,1,
2012-10-23,f,4.067.498,-7.398.082,4,2,3,
2021-10-27,f,4.071.948,-739.905,2,1,1,5.0
2018-10-23,f,4.064.560.577.339.550,-740.115.206.462.069,2,1,1,4.0
2018-07-02,f,4.072.763,-7.385.692,1,1,1,
2017-05-11,f,4.075.591.845.129.750,-7.399.270.946.100.000,3,1,1,
2018-10-23,f,40.647.899.742.042.800,-740.117.055.393.536,2,1,2,3.0
2017-03-24,f,40.691.895.981.901.100,-7.393.772.964.017.460,2,1,1,5.0
2018-10-23,f,4.064.770.610.782.330,-7.401.200.087.307.490,2,1,1,
2022-05-12,f,4.072.414.443.348.390,-7.400.782.158.631.780,6,3,3,
2022-05-12,f,4.068.177,-7.384.123,4,1,1,
2016-04-11,f,4.071.734.288.736.860,-7.400.186.806.870.530,6,2,2,
2022-05-07,f,40.780.392,-73.980.049,7,3,3,
2013-10-25,f,4.076.441.420.668.940,-739.910.129.923.545,2,,1,
2014-06-10,f,40.621.193,-73.926.361,1,1,1,
2022-05-12,f,40.770.191,-73.985.382,4,1,1,
2022-05-12,f,4.067.384,-73.780.807,2,1,1,
2013-12-15,f,40.745.571.338.606.300,-739.204.830.227.184,2,1,1,
2022-05-12,f,40.696.616.405.597,-7.383.168.676.657.010,2,1,1,5.0
2018-06-10,f,4.077.020.569.559.780,-7.392.624.251.592.540,2,1,1,
2015-01-19,f,40.689.358,-7.391.954,14,5,7,5.0
2017-05-04,f,40.644.530.529.465.200,-7.401.393.411.182.260,2,1,1,4.75
2016-07-28,f,4.085.531.268.950.100,-7.386.090.729.538.320,8,1,4,5.0
2017-05-04,f,4.064.302.067.973.230,-74.012.325.686.066,2,1,1,5.0
2018-06-06,f,4.059.402,-7.375.913,4,2,2,
2017-05-04,f,4.064.518.346.522.600,-7.401.267.950.666.250,2,1,1,5.0
2017-05-04,f,40.643.560.256.026.000,-7.401.369.211.118.210,2,1,1,
2016-09-13,f,40.595.551,-73.970.978,2,1,2,5.0
2021-10-02,t,4.069.613.150.651.290,-738.585.533.436.055,2,1,1,5.0
2021-10-02,t,4.069.413,-7.385.814,2,1,1,5.0
2022-05-12,f,40.710.026,-7.381.662,2,1,1,
2020-07-06,f,407.457.805.679.918,-7.395.282.504.185.860,4,1,1,5.0
2016-12-16,f,40.760.761,-73.986.107,2,1,1,
2016-12-16,f,40.780.224,-73.976.135,2,1,1,
2016-04-05,f,40.870.953.095.462.000,-7.390.207.739.182.970,1,1,1,
2021-05-05,f,40.883.451.705.876.100,-7.388.011.592.306.090,4,2,2,
2020-07-07,f,40.801.701,-73.958.572,2,1,1,
2012-05-09,f,4.079.497,-7.399.623,2,1,1,5.0
2022-05-11,f,4.078.834.184.089.020,-7.394.389.079.239.970,2,1,1,
2015-11-26,f,40.672.089,-7.399.073,2,1,1,
2012-05-17,f,40.742.815.376.430.900,-7.399.924.566.728.810,4,1,1,
2021-05-11,t,4.068.304.819.409.360,-7.391.827.152.601.020,1,1,1,
2016-01-20,f,4.068.300.025.415.810,-7.386.848.094.363.520,2,1,1,4.75
2016-04-25,f,4.076.700.283.285.170,-7.392.685.592.618.070,4,1,2,
2015-11-28,f,4.072.026.974.119.250,-7.399.257.430.664.470,2,,1,
2020-07-06,f,40.745.890.490.222.500,-7.395.222.691.306.470,5,2,2,
2017-06-13,f,40.845.940.295.369.100,-7.386.508.022.685.220,7,3,4,5.0
2021-04-22,f,40.889.629,-73.833.763,2,1,1,
2019-08-07,f,4.072.456,-73.994.049,5,2,2,5.0
2021-10-02,t,40.694.611.467.405.100,-7.385.842.102.762.880,2,1,1,
2021-10-02,t,4.069.442,-7.385.831,2,1,1,
2022-05-13,f,4.073.906,-7.392.545,2,1,1,5.0
2017-12-19,f,40.651.272,-73.945.312,4,1,2,
2017-12-19,f,40.651.272,-73.945.312,6,2,3,
